[2024-10-12T10:43:24.084+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T10:43:24.296+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9239040B, recent allocation size: 2097152B, recent allocation duration: 210.60ms, recent old gen allocation rate: 9958146.95B/s, recent marking phase length: 0.00ms
[2024-10-12T10:44:26.918+0800] GC(636) Basic information (value update), threshold: 107134911B (79.82), target occupancy: 134217728B, current occupancy: 109436416B, recent allocation size: 4128B, recent allocation duration: 102.16ms, recent old gen allocation rate: 40407.65B/s, recent marking phase length: 254.26ms
[2024-10-12T10:44:26.918+0800] GC(636) Adaptive IHOP information (value update), threshold: 107134911B (93.91), internal target occupancy: 114085068B, occupancy: 109436416B, additional buffer size: 6291456B, predicted old gen allocation rate: 2406272.90B/s, predicted marking phase length: 273.74ms, prediction active: true
[2024-10-12T10:44:27.021+0800] GC(637) Basic information (value update), threshold: 107155242B (79.84), target occupancy: 134217728B, current occupancy: 113397760B, recent allocation size: 4128B, recent allocation duration: 102.43ms, recent old gen allocation rate: 40300.48B/s, recent marking phase length: 254.26ms
[2024-10-12T10:44:27.021+0800] GC(637) Adaptive IHOP information (value update), threshold: 107155242B (93.93), internal target occupancy: 114085068B, occupancy: 113397760B, additional buffer size: 6291456B, predicted old gen allocation rate: 2332000.74B/s, predicted marking phase length: 273.74ms, prediction active: true
[2024-10-12T10:44:27.125+0800] GC(638) Basic information (value update), threshold: 107174870B (79.85), target occupancy: 134217728B, current occupancy: 117825024B, recent allocation size: 4128B, recent allocation duration: 102.09ms, recent old gen allocation rate: 40434.03B/s, recent marking phase length: 254.26ms
[2024-10-12T10:44:27.125+0800] GC(638) Adaptive IHOP information (value update), threshold: 107174870B (93.94), internal target occupancy: 114085068B, occupancy: 117825024B, additional buffer size: 6291456B, predicted old gen allocation rate: 2260297.51B/s, predicted marking phase length: 273.74ms, prediction active: true
[2024-10-12T10:44:27.279+0800] GC(640) Basic information (value update), threshold: 113485276B (84.55), target occupancy: 134217728B, current occupancy: 121320448B, recent allocation size: 6192B, recent allocation duration: 151.97ms, recent old gen allocation rate: 40744.45B/s, recent marking phase length: 254.26ms
[2024-10-12T10:44:27.279+0800] GC(640) Adaptive IHOP information (value update), threshold: 113485276B (99.47), internal target occupancy: 114085068B, occupancy: 121320448B, additional buffer size: 0B, predicted old gen allocation rate: 2191074.80B/s, predicted marking phase length: 273.74ms, prediction active: true
[2024-10-12T10:44:27.342+0800] GC(641) Basic information (value update), threshold: 113489816B (84.56), target occupancy: 134217728B, current occupancy: 112269888B, recent allocation size: 92880B, recent allocation duration: 151.97ms, recent old gen allocation rate: 611166.68B/s, recent marking phase length: 213.51ms
[2024-10-12T10:44:27.342+0800] GC(641) Adaptive IHOP information (value update), threshold: 113489816B (99.48), internal target occupancy: 114085068B, occupancy: 112269888B, additional buffer size: 0B, predicted old gen allocation rate: 2191074.80B/s, predicted marking phase length: 271.67ms, prediction active: true
[2024-10-12T10:44:27.972+0800] GC(647) Basic information (value update), threshold: 107216273B (79.88), target occupancy: 134217728B, current occupancy: 108271104B, recent allocation size: 6192B, recent allocation duration: 102.18ms, recent old gen allocation rate: 60600.13B/s, recent marking phase length: 213.51ms
[2024-10-12T10:44:27.972+0800] GC(647) Adaptive IHOP information (value update), threshold: 107216273B (93.98), internal target occupancy: 114085068B, occupancy: 108271104B, additional buffer size: 6291456B, predicted old gen allocation rate: 2125136.71B/s, predicted marking phase length: 271.67ms, prediction active: true
[2024-10-12T10:44:28.075+0800] GC(648) Basic information (value update), threshold: 107233831B (79.90), target occupancy: 134217728B, current occupancy: 112232448B, recent allocation size: 4128B, recent allocation duration: 102.36ms, recent old gen allocation rate: 40327.28B/s, recent marking phase length: 213.51ms
[2024-10-12T10:44:28.075+0800] GC(648) Adaptive IHOP information (value update), threshold: 107233831B (93.99), internal target occupancy: 114085068B, occupancy: 112232448B, additional buffer size: 6291456B, predicted old gen allocation rate: 2060509.02B/s, predicted marking phase length: 271.67ms, prediction active: true
[2024-10-12T10:44:28.179+0800] GC(649) Basic information (value update), threshold: 107250536B (79.91), target occupancy: 134217728B, current occupancy: 116426752B, recent allocation size: 6192B, recent allocation duration: 102.11ms, recent old gen allocation rate: 60638.40B/s, recent marking phase length: 213.51ms
[2024-10-12T10:44:28.179+0800] GC(649) Adaptive IHOP information (value update), threshold: 107250536B (94.01), internal target occupancy: 114085068B, occupancy: 116426752B, additional buffer size: 6291456B, predicted old gen allocation rate: 1999019.93B/s, predicted marking phase length: 271.67ms, prediction active: true
[2024-10-12T10:44:28.334+0800] GC(651) Basic information (value update), threshold: 113558382B (84.61), target occupancy: 134217728B, current occupancy: 118292992B, recent allocation size: 2103344B, recent allocation duration: 152.16ms, recent old gen allocation rate: 13823123.87B/s, recent marking phase length: 213.51ms
[2024-10-12T10:44:28.334+0800] GC(651) Adaptive IHOP information (value update), threshold: 113558382B (99.54), internal target occupancy: 114085068B, occupancy: 118292992B, additional buffer size: 0B, predicted old gen allocation rate: 1938686.39B/s, predicted marking phase length: 271.67ms, prediction active: true
[2024-10-12T10:44:28.397+0800] GC(652) Basic information (value update), threshold: 113562242B (84.61), target occupancy: 134217728B, current occupancy: 111082048B, recent allocation size: 18576B, recent allocation duration: 152.16ms, recent old gen allocation rate: 122081.00B/s, recent marking phase length: 213.65ms
[2024-10-12T10:44:28.397+0800] GC(652) Adaptive IHOP information (value update), threshold: 113562242B (99.54), internal target occupancy: 114085068B, occupancy: 111082048B, additional buffer size: 0B, predicted old gen allocation rate: 1938686.39B/s, predicted marking phase length: 269.68ms, prediction active: true
[2024-10-12T10:44:29.026+0800] GC(658) Basic information (value update), threshold: 107286258B (79.93), target occupancy: 134217728B, current occupancy: 108271104B, recent allocation size: 6192B, recent allocation duration: 102.21ms, recent old gen allocation rate: 60579.26B/s, recent marking phase length: 213.65ms
[2024-10-12T10:44:29.026+0800] GC(658) Adaptive IHOP information (value update), threshold: 107286258B (94.04), internal target occupancy: 114085068B, occupancy: 108271104B, additional buffer size: 6291456B, predicted old gen allocation rate: 1881316.29B/s, predicted marking phase length: 269.68ms, prediction active: true
[2024-10-12T10:44:29.129+0800] GC(659) Basic information (value update), threshold: 107301212B (79.95), target occupancy: 134217728B, current occupancy: 111768576B, recent allocation size: 6192B, recent allocation duration: 102.41ms, recent old gen allocation rate: 60461.45B/s, recent marking phase length: 213.65ms
[2024-10-12T10:44:29.129+0800] GC(659) Adaptive IHOP information (value update), threshold: 107301212B (94.05), internal target occupancy: 114085068B, occupancy: 111768576B, additional buffer size: 6291456B, predicted old gen allocation rate: 1825865.13B/s, predicted marking phase length: 269.68ms, prediction active: true
[2024-10-12T10:44:29.232+0800] GC(660) Basic information (value update), threshold: 107315917B (79.96), target occupancy: 134217728B, current occupancy: 115727872B, recent allocation size: 4128B, recent allocation duration: 102.08ms, recent old gen allocation rate: 40440.71B/s, recent marking phase length: 213.65ms
[2024-10-12T10:44:29.232+0800] GC(660) Adaptive IHOP information (value update), threshold: 107315917B (94.07), internal target occupancy: 114085068B, occupancy: 115727872B, additional buffer size: 6291456B, predicted old gen allocation rate: 1771337.02B/s, predicted marking phase length: 269.68ms, prediction active: true
[2024-10-12T10:44:29.387+0800] GC(662) Basic information (value update), threshold: 113621581B (84.65), target occupancy: 134217728B, current occupancy: 119922176B, recent allocation size: 6192B, recent allocation duration: 151.86ms, recent old gen allocation rate: 40775.61B/s, recent marking phase length: 213.65ms
[2024-10-12T10:44:29.387+0800] GC(662) Adaptive IHOP information (value update), threshold: 113621581B (99.59), internal target occupancy: 114085068B, occupancy: 119922176B, additional buffer size: 0B, predicted old gen allocation rate: 1718653.17B/s, predicted marking phase length: 269.68ms, prediction active: true
[2024-10-12T10:44:29.450+0800] GC(663) Basic information (value update), threshold: 113624900B (84.66), target occupancy: 134217728B, current occupancy: 110139440B, recent allocation size: 39216B, recent allocation duration: 151.86ms, recent old gen allocation rate: 258245.52B/s, recent marking phase length: 213.32ms
[2024-10-12T10:44:29.450+0800] GC(663) Adaptive IHOP information (value update), threshold: 113624900B (99.60), internal target occupancy: 114085068B, occupancy: 110139440B, additional buffer size: 0B, predicted old gen allocation rate: 1718653.17B/s, predicted marking phase length: 267.75ms, prediction active: true
[2024-10-12T10:44:30.078+0800] GC(669) Basic information (value update), threshold: 107346832B (79.98), target occupancy: 134217728B, current occupancy: 110137344B, recent allocation size: 6192B, recent allocation duration: 102.30ms, recent old gen allocation rate: 60530.10B/s, recent marking phase length: 213.32ms
[2024-10-12T10:44:30.078+0800] GC(669) Adaptive IHOP information (value update), threshold: 107346832B (94.09), internal target occupancy: 114085068B, occupancy: 110137344B, additional buffer size: 6291456B, predicted old gen allocation rate: 1668652.05B/s, predicted marking phase length: 267.75ms, prediction active: true
[2024-10-12T10:44:30.181+0800] GC(670) Basic information (value update), threshold: 107359776B (79.99), target occupancy: 134217728B, current occupancy: 114799624B, recent allocation size: 6192B, recent allocation duration: 102.09ms, recent old gen allocation rate: 60654.51B/s, recent marking phase length: 213.32ms
[2024-10-12T10:44:30.181+0800] GC(670) Adaptive IHOP information (value update), threshold: 107359776B (94.11), internal target occupancy: 114085068B, occupancy: 114799624B, additional buffer size: 6291456B, predicted old gen allocation rate: 1620309.92B/s, predicted marking phase length: 267.75ms, prediction active: true
[2024-10-12T10:44:30.285+0800] GC(671) Basic information (value update), threshold: 107372549B (80.00), target occupancy: 134217728B, current occupancy: 118290944B, recent allocation size: 4128B, recent allocation duration: 102.57ms, recent old gen allocation rate: 40244.12B/s, recent marking phase length: 213.32ms
[2024-10-12T10:44:30.285+0800] GC(671) Adaptive IHOP information (value update), threshold: 107372549B (94.12), internal target occupancy: 114085068B, occupancy: 118290944B, additional buffer size: 6291456B, predicted old gen allocation rate: 1572604.55B/s, predicted marking phase length: 267.75ms, prediction active: true
[2024-10-12T10:44:30.439+0800] GC(673) Basic information (value update), threshold: 113676347B (84.70), target occupancy: 134217728B, current occupancy: 122019328B, recent allocation size: 6192B, recent allocation duration: 151.51ms, recent old gen allocation rate: 40867.93B/s, recent marking phase length: 213.32ms
