[2024-10-12T10:37:12.887+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T10:37:13.080+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9239040B, recent allocation size: 2097152B, recent allocation duration: 192.93ms, recent old gen allocation rate: 10870017.12B/s, recent marking phase length: 0.00ms
[2024-10-12T10:38:09.923+0800] GC(637) Adaptive IHOP information (value update), threshold: 106553910B (93.40), internal target occupancy: 114085068B, occupancy: 88648184B, additional buffer size: 6291456B, predicted old gen allocation rate: 4958740.26B/s, predicted marking phase length: 250.00ms, prediction active: true
[2024-10-12T10:38:10.027+0800] GC(638) Basic information (value update), threshold: 106183746B (79.11), target occupancy: 134217728B, current occupancy: 94473208B, recent allocation size: 2101280B, recent allocation duration: 103.06ms, recent old gen allocation rate: 20388245.05B/s, recent marking phase length: 254.32ms
[2024-10-12T10:38:10.027+0800] GC(638) Adaptive IHOP information (value update), threshold: 106183746B (93.07), internal target occupancy: 114085068B, occupancy: 94473208B, additional buffer size: 6291456B, predicted old gen allocation rate: 6439376.69B/s, predicted marking phase length: 250.00ms, prediction active: true
[2024-10-12T10:38:10.131+0800] GC(639) Basic information (value update), threshold: 106238462B (79.15), target occupancy: 134217728B, current occupancy: 98434552B, recent allocation size: 6192B, recent allocation duration: 102.34ms, recent old gen allocation rate: 60502.64B/s, recent marking phase length: 254.32ms
[2024-10-12T10:38:10.131+0800] GC(639) Adaptive IHOP information (value update), threshold: 106238462B (93.12), internal target occupancy: 114085068B, occupancy: 98434552B, additional buffer size: 6291456B, predicted old gen allocation rate: 6220516.75B/s, predicted marking phase length: 250.00ms, prediction active: true
[2024-10-12T10:38:10.285+0800] GC(641) Basic information (value update), threshold: 112582836B (83.88), target occupancy: 134217728B, current occupancy: 100766712B, recent allocation size: 6192B, recent allocation duration: 151.87ms, recent old gen allocation rate: 40772.22B/s, recent marking phase length: 254.32ms
[2024-10-12T10:38:10.286+0800] GC(641) Adaptive IHOP information (value update), threshold: 112582836B (98.68), internal target occupancy: 114085068B, occupancy: 100766712B, additional buffer size: 0B, predicted old gen allocation rate: 6008846.22B/s, predicted marking phase length: 250.00ms, prediction active: true
[2024-10-12T10:38:10.390+0800] GC(642) Basic information (value update), threshold: 112577130B (83.88), target occupancy: 134217728B, current occupancy: 98896568B, recent allocation size: 18576B, recent allocation duration: 151.87ms, recent old gen allocation rate: 122316.67B/s, recent marking phase length: 254.11ms
[2024-10-12T10:38:10.390+0800] GC(642) Adaptive IHOP information (value update), threshold: 112577130B (98.68), internal target occupancy: 114085068B, occupancy: 98896568B, additional buffer size: 0B, predicted old gen allocation rate: 6008846.22B/s, predicted marking phase length: 250.95ms, prediction active: true
[2024-10-12T10:38:10.597+0800] GC(644) Basic information (value update), threshold: 106336657B (79.23), target occupancy: 134217728B, current occupancy: 104228536B, recent allocation size: 6192B, recent allocation duration: 102.21ms, recent old gen allocation rate: 60578.86B/s, recent marking phase length: 254.11ms
[2024-10-12T10:38:10.597+0800] GC(644) Adaptive IHOP information (value update), threshold: 106336657B (93.21), internal target occupancy: 114085068B, occupancy: 104228536B, additional buffer size: 6291456B, predicted old gen allocation rate: 5805688.49B/s, predicted marking phase length: 250.95ms, prediction active: true
[2024-10-12T10:38:10.701+0800] GC(645) Basic information (value update), threshold: 106385783B (79.26), target occupancy: 134217728B, current occupancy: 107723960B, recent allocation size: 6192B, recent allocation duration: 102.63ms, recent old gen allocation rate: 60333.03B/s, recent marking phase length: 254.11ms
[2024-10-12T10:38:10.701+0800] GC(645) Adaptive IHOP information (value update), threshold: 106385783B (93.25), internal target occupancy: 114085068B, occupancy: 107723960B, additional buffer size: 6291456B, predicted old gen allocation rate: 5609930.48B/s, predicted marking phase length: 250.95ms, prediction active: true
[2024-10-12T10:38:10.855+0800] GC(647) Basic information (value update), threshold: 112724773B (83.99), target occupancy: 134217728B, current occupancy: 111451832B, recent allocation size: 6192B, recent allocation duration: 151.65ms, recent old gen allocation rate: 40830.20B/s, recent marking phase length: 254.11ms
[2024-10-12T10:38:10.855+0800] GC(647) Adaptive IHOP information (value update), threshold: 112724773B (98.81), internal target occupancy: 114085068B, occupancy: 111451832B, additional buffer size: 0B, predicted old gen allocation rate: 5420518.10B/s, predicted marking phase length: 250.95ms, prediction active: true
[2024-10-12T10:38:10.919+0800] GC(648) Basic information (value update), threshold: 112731581B (83.99), target occupancy: 134217728B, current occupancy: 104459040B, recent allocation size: 10320B, recent allocation duration: 151.65ms, recent old gen allocation rate: 68050.34B/s, recent marking phase length: 213.67ms
[2024-10-12T10:38:10.919+0800] GC(648) Adaptive IHOP information (value update), threshold: 112731581B (98.81), internal target occupancy: 114085068B, occupancy: 104459040B, additional buffer size: 0B, predicted old gen allocation rate: 5420518.10B/s, predicted marking phase length: 249.70ms, prediction active: true
[2024-10-12T10:38:11.231+0800] GC(651) Basic information (value update), threshold: 106485907B (79.34), target occupancy: 134217728B, current occupancy: 108144976B, recent allocation size: 2064B, recent allocation duration: 102.36ms, recent old gen allocation rate: 20164.77B/s, recent marking phase length: 213.67ms
[2024-10-12T10:38:11.231+0800] GC(651) Adaptive IHOP information (value update), threshold: 106485907B (93.34), internal target occupancy: 114085068B, occupancy: 108144976B, additional buffer size: 6291456B, predicted old gen allocation rate: 5237167.57B/s, predicted marking phase length: 249.70ms, prediction active: true
[2024-10-12T10:38:11.335+0800] GC(652) Basic information (value update), threshold: 106529814B (79.37), target occupancy: 134217728B, current occupancy: 112339280B, recent allocation size: 4128B, recent allocation duration: 102.67ms, recent old gen allocation rate: 40206.33B/s, recent marking phase length: 213.67ms
[2024-10-12T10:38:11.335+0800] GC(652) Adaptive IHOP information (value update), threshold: 106529814B (93.38), internal target occupancy: 114085068B, occupancy: 112339280B, additional buffer size: 6291456B, predicted old gen allocation rate: 5061326.54B/s, predicted marking phase length: 249.70ms, prediction active: true
[2024-10-12T10:38:11.490+0800] GC(654) Basic information (value update), threshold: 112863570B (84.09), target occupancy: 134217728B, current occupancy: 116535632B, recent allocation size: 6192B, recent allocation duration: 151.52ms, recent old gen allocation rate: 40865.89B/s, recent marking phase length: 213.67ms
[2024-10-12T10:38:11.490+0800] GC(654) Adaptive IHOP information (value update), threshold: 112863570B (98.93), internal target occupancy: 114085068B, occupancy: 116535632B, additional buffer size: 0B, predicted old gen allocation rate: 4891918.48B/s, predicted marking phase length: 249.70ms, prediction active: true
[2024-10-12T10:38:11.553+0800] GC(655) Basic information (value update), threshold: 112869558B (84.09), target occupancy: 134217728B, current occupancy: 109293480B, recent allocation size: 30960B, recent allocation duration: 151.52ms, recent old gen allocation rate: 204329.45B/s, recent marking phase length: 213.34ms
[2024-10-12T10:38:11.553+0800] GC(655) Adaptive IHOP information (value update), threshold: 112869558B (98.93), internal target occupancy: 114085068B, occupancy: 109293480B, additional buffer size: 0B, predicted old gen allocation rate: 4891918.48B/s, predicted marking phase length: 248.47ms, prediction active: true
[2024-10-12T10:38:11.867+0800] GC(658) Basic information (value update), threshold: 106618460B (79.44), target occupancy: 134217728B, current occupancy: 110843320B, recent allocation size: 6192B, recent allocation duration: 102.50ms, recent old gen allocation rate: 60408.81B/s, recent marking phase length: 213.34ms
[2024-10-12T10:38:11.867+0800] GC(658) Adaptive IHOP information (value update), threshold: 106618460B (93.46), internal target occupancy: 114085068B, occupancy: 110843320B, additional buffer size: 6291456B, predicted old gen allocation rate: 4729492.30B/s, predicted marking phase length: 248.47ms, prediction active: true
[2024-10-12T10:38:11.970+0800] GC(659) Basic information (value update), threshold: 106657351B (79.47), target occupancy: 134217728B, current occupancy: 114802616B, recent allocation size: 6192B, recent allocation duration: 102.32ms, recent old gen allocation rate: 60515.87B/s, recent marking phase length: 213.34ms
[2024-10-12T10:38:11.970+0800] GC(659) Adaptive IHOP information (value update), threshold: 106657351B (93.49), internal target occupancy: 114085068B, occupancy: 114802616B, additional buffer size: 6291456B, predicted old gen allocation rate: 4572974.32B/s, predicted marking phase length: 248.47ms, prediction active: true
[2024-10-12T10:38:12.125+0800] GC(661) Basic information (value update), threshold: 112986492B (84.18), target occupancy: 134217728B, current occupancy: 116899352B, recent allocation size: 6192B, recent allocation duration: 151.79ms, recent old gen allocation rate: 40793.23B/s, recent marking phase length: 213.34ms
[2024-10-12T10:38:12.125+0800] GC(661) Adaptive IHOP information (value update), threshold: 112986492B (99.04), internal target occupancy: 114085068B, occupancy: 116899352B, additional buffer size: 0B, predicted old gen allocation rate: 4421306.11B/s, predicted marking phase length: 248.47ms, prediction active: true
[2024-10-12T10:38:12.229+0800] GC(662) Basic information (value update), threshold: 112981990B (84.18), target occupancy: 134217728B, current occupancy: 116431424B, recent allocation size: 4223200B, recent allocation duration: 151.79ms, recent old gen allocation rate: 27822668.04B/s, recent marking phase length: 254.28ms
[2024-10-12T10:38:12.229+0800] GC(662) Adaptive IHOP information (value update), threshold: 112981990B (99.03), internal target occupancy: 114085068B, occupancy: 116431424B, additional buffer size: 0B, predicted old gen allocation rate: 4421306.11B/s, predicted marking phase length: 249.49ms, prediction active: true
[2024-10-12T10:38:12.400+0800] GC(665) Basic information (value update), threshold: 106614283B (79.43), target occupancy: 134217728B, current occupancy: 128101064B, recent allocation size: 2097152B, recent allocation duration: 274.31ms, recent old gen allocation rate: 7645052.85B/s, recent marking phase length: 254.28ms
[2024-10-12T10:38:12.400+0800] GC(665) Adaptive IHOP information (value update), threshold: 106614283B (93.45), internal target occupancy: 114085068B, occupancy: 128101064B, additional buffer size: 6291456B, predicted old gen allocation rate: 4726928.97B/s, predicted marking phase length: 249.49ms, prediction active: true
[2024-10-12T10:38:12.493+0800] GC(667) Basic information (value update), threshold: 112757729B (84.01), target occupancy: 134217728B, current occupancy: 129803664B, recent allocation size: 4194304B, recent allocation duration: 367.31ms, recent old gen allocation rate: 11418915.67B/s, recent marking phase length: 254.28ms
[2024-10-12T10:38:12.493+0800] GC(667) Adaptive IHOP information (value update), threshold: 112757729B (98.84), internal target occupancy: 114085068B, occupancy: 129803664B, additional buffer size: 0B, predicted old gen allocation rate: 5320175.25B/s, predicted marking phase length: 249.49ms, prediction active: true
[2024-10-12T10:38:12.739+0800] GC(669) Basic information (value update), threshold: 106511907B (79.36), target occupancy: 134217728B, current occupancy: 83288368B, recent allocation size: 0B, recent allocation duration: 612.59ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 254.28ms
