[2024-10-12T11:23:42.954+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:23:43.143+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 187.19ms, recent old gen allocation rate: 11203312.50B/s, recent marking phase length: 0.00ms
[2024-10-12T11:24:43.820+0800] GC(623) Adaptive IHOP information (value update), threshold: 107199865B (93.96), internal target occupancy: 114085068B, occupancy: 117283336B, additional buffer size: 6291456B, predicted old gen allocation rate: 2136490.65B/s, predicted marking phase length: 277.91ms, prediction active: true
[2024-10-12T11:24:43.975+0800] GC(625) Basic information (value update), threshold: 113509703B (84.57), target occupancy: 134217728B, current occupancy: 121477640B, recent allocation size: 4128B, recent allocation duration: 151.60ms, recent old gen allocation rate: 27229.78B/s, recent marking phase length: 275.23ms
[2024-10-12T11:24:43.975+0800] GC(625) Adaptive IHOP information (value update), threshold: 113509703B (99.50), internal target occupancy: 114085068B, occupancy: 121477640B, additional buffer size: 0B, predicted old gen allocation rate: 2070348.10B/s, predicted marking phase length: 277.91ms, prediction active: true
[2024-10-12T11:24:44.038+0800] GC(626) Basic information (value update), threshold: 113514292B (84.57), target occupancy: 134217728B, current occupancy: 114721008B, recent allocation size: 70176B, recent allocation duration: 151.60ms, recent old gen allocation rate: 462906.27B/s, recent marking phase length: 213.20ms
[2024-10-12T11:24:44.038+0800] GC(626) Adaptive IHOP information (value update), threshold: 113514292B (99.50), internal target occupancy: 114085068B, occupancy: 114721008B, additional buffer size: 0B, predicted old gen allocation rate: 2070348.10B/s, predicted marking phase length: 275.69ms, prediction active: true
[2024-10-12T11:24:44.875+0800] GC(634) Basic information (value update), threshold: 107240021B (79.90), target occupancy: 134217728B, current occupancy: 113863696B, recent allocation size: 6192B, recent allocation duration: 102.21ms, recent old gen allocation rate: 60579.46B/s, recent marking phase length: 213.20ms
[2024-10-12T11:24:44.875+0800] GC(634) Adaptive IHOP information (value update), threshold: 107240021B (94.00), internal target occupancy: 114085068B, occupancy: 113863696B, additional buffer size: 6291456B, predicted old gen allocation rate: 2008011.91B/s, predicted marking phase length: 275.69ms, prediction active: true
[2024-10-12T11:24:44.897+0800] GC(635) Basic information (value update), threshold: 107254869B (79.91), target occupancy: 134217728B, current occupancy: 115267960B, recent allocation size: 4128B, recent allocation duration: 20.95ms, recent old gen allocation rate: 197039.21B/s, recent marking phase length: 213.20ms
[2024-10-12T11:24:44.897+0800] GC(635) Adaptive IHOP information (value update), threshold: 107254869B (94.01), internal target occupancy: 114085068B, occupancy: 115267960B, additional buffer size: 6291456B, predicted old gen allocation rate: 1954156.83B/s, predicted marking phase length: 275.69ms, prediction active: true
[2024-10-12T11:24:45.072+0800] GC(637) Basic information (value update), threshold: 113563058B (84.61), target occupancy: 134217728B, current occupancy: 119689232B, recent allocation size: 2099216B, recent allocation duration: 172.44ms, recent old gen allocation rate: 12173677.60B/s, recent marking phase length: 213.20ms
[2024-10-12T11:24:45.072+0800] GC(637) Adaptive IHOP information (value update), threshold: 113563058B (99.54), internal target occupancy: 114085068B, occupancy: 119689232B, additional buffer size: 0B, predicted old gen allocation rate: 1893460.77B/s, predicted marking phase length: 275.69ms, prediction active: true
[2024-10-12T11:24:45.136+0800] GC(638) Basic information (value update), threshold: 113565374B (84.61), target occupancy: 134217728B, current occupancy: 114337856B, recent allocation size: 10320B, recent allocation duration: 172.44ms, recent old gen allocation rate: 59847.27B/s, recent marking phase length: 234.04ms
[2024-10-12T11:24:45.136+0800] GC(638) Adaptive IHOP information (value update), threshold: 113565374B (99.54), internal target occupancy: 114085068B, occupancy: 114337856B, additional buffer size: 0B, predicted old gen allocation rate: 1893460.77B/s, predicted marking phase length: 274.47ms, prediction active: true
[2024-10-12T11:24:45.871+0800] GC(645) Basic information (value update), threshold: 107289394B (79.94), target occupancy: 134217728B, current occupancy: 110836736B, recent allocation size: 6192B, recent allocation duration: 102.63ms, recent old gen allocation rate: 60331.53B/s, recent marking phase length: 234.04ms
[2024-10-12T11:24:45.871+0800] GC(645) Adaptive IHOP information (value update), threshold: 107289394B (94.04), internal target occupancy: 114085068B, occupancy: 110836736B, additional buffer size: 6291456B, predicted old gen allocation rate: 1837072.91B/s, predicted marking phase length: 274.47ms, prediction active: true
[2024-10-12T11:24:45.974+0800] GC(646) Basic information (value update), threshold: 107304345B (79.95), target occupancy: 134217728B, current occupancy: 115033088B, recent allocation size: 6192B, recent allocation duration: 102.25ms, recent old gen allocation rate: 60557.77B/s, recent marking phase length: 234.04ms
[2024-10-12T11:24:45.975+0800] GC(646) Adaptive IHOP information (value update), threshold: 107304345B (94.06), internal target occupancy: 114085068B, occupancy: 115033088B, additional buffer size: 6291456B, predicted old gen allocation rate: 1782601.28B/s, predicted marking phase length: 274.47ms, prediction active: true
[2024-10-12T11:24:46.078+0800] GC(647) Basic information (value update), threshold: 107319050B (79.96), target occupancy: 134217728B, current occupancy: 118756864B, recent allocation size: 4128B, recent allocation duration: 102.59ms, recent old gen allocation rate: 40238.64B/s, recent marking phase length: 234.04ms
[2024-10-12T11:24:46.078+0800] GC(647) Adaptive IHOP information (value update), threshold: 107319050B (94.07), internal target occupancy: 114085068B, occupancy: 118756864B, additional buffer size: 6291456B, predicted old gen allocation rate: 1729023.95B/s, predicted marking phase length: 274.47ms, prediction active: true
[2024-10-12T11:24:46.233+0800] GC(649) Basic information (value update), threshold: 113624879B (84.66), target occupancy: 134217728B, current occupancy: 122951168B, recent allocation size: 4128B, recent allocation duration: 151.36ms, recent old gen allocation rate: 27273.58B/s, recent marking phase length: 234.04ms
[2024-10-12T11:24:46.233+0800] GC(649) Adaptive IHOP information (value update), threshold: 113624879B (99.60), internal target occupancy: 114085068B, occupancy: 122951168B, additional buffer size: 0B, predicted old gen allocation rate: 1676657.39B/s, predicted marking phase length: 274.47ms, prediction active: true
[2024-10-12T11:24:46.296+0800] GC(650) Basic information (value update), threshold: 113628387B (84.66), target occupancy: 134217728B, current occupancy: 116899376B, recent allocation size: 30960B, recent allocation duration: 151.36ms, recent old gen allocation rate: 204551.87B/s, recent marking phase length: 213.30ms
[2024-10-12T11:24:46.296+0800] GC(650) Adaptive IHOP information (value update), threshold: 113628387B (99.60), internal target occupancy: 114085068B, occupancy: 116899376B, additional buffer size: 0B, predicted old gen allocation rate: 1676657.39B/s, predicted marking phase length: 272.38ms, prediction active: true
[2024-10-12T11:24:47.093+0800] GC(658) Basic information (value update), threshold: 107349783B (79.98), target occupancy: 134217728B, current occupancy: 117825024B, recent allocation size: 6192B, recent allocation duration: 61.68ms, recent old gen allocation rate: 100389.79B/s, recent marking phase length: 213.30ms
[2024-10-12T11:24:47.093+0800] GC(658) Adaptive IHOP information (value update), threshold: 107349783B (94.10), internal target occupancy: 114085068B, occupancy: 117825024B, additional buffer size: 6291456B, predicted old gen allocation rate: 1629469.86B/s, predicted marking phase length: 272.38ms, prediction active: true
[2024-10-12T11:24:47.269+0800] GC(660) Basic information (value update), threshold: 113654643B (84.68), target occupancy: 134217728B, current occupancy: 120388096B, recent allocation size: 2101280B, recent allocation duration: 172.63ms, recent old gen allocation rate: 12172151.37B/s, recent marking phase length: 213.30ms
[2024-10-12T11:24:47.269+0800] GC(660) Adaptive IHOP information (value update), threshold: 113654643B (99.62), internal target occupancy: 114085068B, occupancy: 120388096B, additional buffer size: 0B, predicted old gen allocation rate: 1580260.18B/s, predicted marking phase length: 272.38ms, prediction active: true
[2024-10-12T11:24:47.332+0800] GC(661) Basic information (value update), threshold: 113656366B (84.68), target occupancy: 134217728B, current occupancy: 113655360B, recent allocation size: 59856B, recent allocation duration: 172.63ms, recent old gen allocation rate: 346729.75B/s, recent marking phase length: 234.24ms
[2024-10-12T11:24:47.332+0800] GC(661) Adaptive IHOP information (value update), threshold: 113656366B (99.62), internal target occupancy: 114085068B, occupancy: 113655360B, additional buffer size: 0B, predicted old gen allocation rate: 1580260.18B/s, predicted marking phase length: 271.29ms, prediction active: true
[2024-10-12T11:24:48.067+0800] GC(668) Basic information (value update), threshold: 107377605B (80.00), target occupancy: 134217728B, current occupancy: 110601216B, recent allocation size: 4128B, recent allocation duration: 102.69ms, recent old gen allocation rate: 40198.36B/s, recent marking phase length: 234.24ms
[2024-10-12T11:24:48.067+0800] GC(668) Adaptive IHOP information (value update), threshold: 107377605B (94.12), internal target occupancy: 114085068B, occupancy: 110601216B, additional buffer size: 6291456B, predicted old gen allocation rate: 1533464.02B/s, predicted marking phase length: 271.29ms, prediction active: true
[2024-10-12T11:24:48.170+0800] GC(669) Basic information (value update), threshold: 107389619B (80.01), target occupancy: 134217728B, current occupancy: 114331648B, recent allocation size: 6192B, recent allocation duration: 102.32ms, recent old gen allocation rate: 60517.04B/s, recent marking phase length: 234.24ms
[2024-10-12T11:24:48.170+0800] GC(669) Adaptive IHOP information (value update), threshold: 107389619B (94.13), internal target occupancy: 114085068B, occupancy: 114331648B, additional buffer size: 6291456B, predicted old gen allocation rate: 1489178.29B/s, predicted marking phase length: 271.29ms, prediction active: true
[2024-10-12T11:24:48.274+0800] GC(670) Basic information (value update), threshold: 107401240B (80.02), target occupancy: 134217728B, current occupancy: 117825024B, recent allocation size: 6192B, recent allocation duration: 102.57ms, recent old gen allocation rate: 60365.92B/s, recent marking phase length: 234.24ms
[2024-10-12T11:24:48.274+0800] GC(670) Adaptive IHOP information (value update), threshold: 107401240B (94.14), internal target occupancy: 114085068B, occupancy: 117825024B, additional buffer size: 6291456B, predicted old gen allocation rate: 1446344.66B/s, predicted marking phase length: 271.29ms, prediction active: true
[2024-10-12T11:24:48.429+0800] GC(672) Basic information (value update), threshold: 113704355B (84.72), target occupancy: 134217728B, current occupancy: 121086976B, recent allocation size: 4128B, recent allocation duration: 151.54ms, recent old gen allocation rate: 27239.70B/s, recent marking phase length: 234.24ms
[2024-10-12T11:24:48.429+0800] GC(672) Adaptive IHOP information (value update), threshold: 113704355B (99.67), internal target occupancy: 114085068B, occupancy: 121086976B, additional buffer size: 0B, predicted old gen allocation rate: 1403366.32B/s, predicted marking phase length: 271.29ms, prediction active: true
[2024-10-12T11:24:48.492+0800] GC(673) Basic information (value update), threshold: 113707121B (84.72), target occupancy: 134217728B, current occupancy: 114814528B, recent allocation size: 33024B, recent allocation duration: 151.54ms, recent old gen allocation rate: 217917.64B/s, recent marking phase length: 213.55ms
