[2024-10-12T11:15:36.640+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:15:36.853+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 212.32ms, recent old gen allocation rate: 9877358.57B/s, recent marking phase length: 0.00ms
[2024-10-12T11:16:43.049+0800] GC(727) Adaptive IHOP information (value update), threshold: 105304061B (92.30), internal target occupancy: 114085068B, occupancy: 88431040B, additional buffer size: 6291456B, predicted old gen allocation rate: 9724756.62B/s, predicted marking phase length: 256.00ms, prediction active: true
[2024-10-12T11:16:43.153+0800] GC(728) Basic information (value update), threshold: 105388395B (78.52), target occupancy: 134217728B, current occupancy: 92392384B, recent allocation size: 6192B, recent allocation duration: 102.23ms, recent old gen allocation rate: 60570.26B/s, recent marking phase length: 151.99ms
[2024-10-12T11:16:43.153+0800] GC(728) Adaptive IHOP information (value update), threshold: 105388395B (92.38), internal target occupancy: 114085068B, occupancy: 92392384B, additional buffer size: 6291456B, predicted old gen allocation rate: 9395330.67B/s, predicted marking phase length: 256.00ms, prediction active: true
[2024-10-12T11:16:43.257+0800] GC(729) Basic information (value update), threshold: 105469654B (78.58), target occupancy: 134217728B, current occupancy: 96353728B, recent allocation size: 6192B, recent allocation duration: 102.59ms, recent old gen allocation rate: 60354.71B/s, recent marking phase length: 151.99ms
[2024-10-12T11:16:43.257+0800] GC(729) Adaptive IHOP information (value update), threshold: 105469654B (92.45), internal target occupancy: 114085068B, occupancy: 96353728B, additional buffer size: 6291456B, predicted old gen allocation rate: 9077911.12B/s, predicted marking phase length: 256.00ms, prediction active: true
[2024-10-12T11:16:43.412+0800] GC(731) Basic information (value update), threshold: 111839755B (83.33), target occupancy: 134217728B, current occupancy: 100082112B, recent allocation size: 4128B, recent allocation duration: 151.82ms, recent old gen allocation rate: 27190.30B/s, recent marking phase length: 151.99ms
[2024-10-12T11:16:43.412+0800] GC(731) Adaptive IHOP information (value update), threshold: 111839755B (98.03), internal target occupancy: 114085068B, occupancy: 100082112B, additional buffer size: 0B, predicted old gen allocation rate: 8770708.88B/s, predicted marking phase length: 256.00ms, prediction active: true
[2024-10-12T11:16:43.519+0800] GC(732) Basic information (value update), threshold: 111833321B (83.32), target occupancy: 134217728B, current occupancy: 117558040B, recent allocation size: 6762048B, recent allocation duration: 151.82ms, recent old gen allocation rate: 44540242.83B/s, recent marking phase length: 254.60ms
[2024-10-12T11:16:43.520+0800] GC(732) Adaptive IHOP information (value update), threshold: 111833321B (98.03), internal target occupancy: 114085068B, occupancy: 117558040B, additional buffer size: 0B, predicted old gen allocation rate: 8770708.88B/s, predicted marking phase length: 256.73ms, prediction active: true
[2024-10-12T11:16:43.582+0800] GC(733) Basic information (value update), threshold: 105173977B (78.36), target occupancy: 134217728B, current occupancy: 119493080B, recent allocation size: 4194304B, recent allocation duration: 169.31ms, recent old gen allocation rate: 24773121.47B/s, recent marking phase length: 254.60ms
[2024-10-12T11:16:43.582+0800] GC(733) Adaptive IHOP information (value update), threshold: 105173977B (92.19), internal target occupancy: 114085068B, occupancy: 119493080B, additional buffer size: 6291456B, predicted old gen allocation rate: 10203654.80B/s, predicted marking phase length: 256.73ms, prediction active: true
[2024-10-12T11:16:43.808+0800] GC(736) Basic information (value update), threshold: 105263985B (78.43), target occupancy: 134217728B, current occupancy: 84019208B, recent allocation size: 0B, recent allocation duration: 394.68ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 254.60ms
[2024-10-12T11:16:43.809+0800] GC(736) Adaptive IHOP information (value update), threshold: 105263985B (92.27), internal target occupancy: 114085068B, occupancy: 84019208B, additional buffer size: 6291456B, predicted old gen allocation rate: 9853067.76B/s, predicted marking phase length: 256.73ms, prediction active: true
[2024-10-12T11:16:43.912+0800] GC(737) Basic information (value update), threshold: 105350100B (78.49), target occupancy: 134217728B, current occupancy: 87747592B, recent allocation size: 6192B, recent allocation duration: 102.73ms, recent old gen allocation rate: 60274.94B/s, recent marking phase length: 254.60ms
[2024-10-12T11:16:43.912+0800] GC(737) Adaptive IHOP information (value update), threshold: 105350100B (92.34), internal target occupancy: 114085068B, occupancy: 87747592B, additional buffer size: 6291456B, predicted old gen allocation rate: 9517646.78B/s, predicted marking phase length: 256.73ms, prediction active: true
[2024-10-12T11:16:44.016+0800] GC(738) Basic information (value update), threshold: 105433279B (78.55), target occupancy: 134217728B, current occupancy: 91941896B, recent allocation size: 4128B, recent allocation duration: 102.24ms, recent old gen allocation rate: 40374.61B/s, recent marking phase length: 254.60ms
[2024-10-12T11:16:44.016+0800] GC(738) Adaptive IHOP information (value update), threshold: 105433279B (92.42), internal target occupancy: 114085068B, occupancy: 91941896B, additional buffer size: 6291456B, predicted old gen allocation rate: 9193656.94B/s, predicted marking phase length: 256.73ms, prediction active: true
[2024-10-12T11:16:44.059+0800] GC(739) Basic information (value update), threshold: 105512810B (78.61), target occupancy: 134217728B, current occupancy: 93579336B, recent allocation size: 4128B, recent allocation duration: 41.42ms, recent old gen allocation rate: 99673.32B/s, recent marking phase length: 254.60ms
[2024-10-12T11:16:44.059+0800] GC(739) Adaptive IHOP information (value update), threshold: 105512810B (92.49), internal target occupancy: 114085068B, occupancy: 93579336B, additional buffer size: 6291456B, predicted old gen allocation rate: 8883881.05B/s, predicted marking phase length: 256.73ms, prediction active: true
[2024-10-12T11:16:44.235+0800] GC(741) Basic information (value update), threshold: 111881562B (83.36), target occupancy: 134217728B, current occupancy: 98235400B, recent allocation size: 2103344B, recent allocation duration: 172.76ms, recent old gen allocation rate: 12175005.62B/s, recent marking phase length: 254.60ms
[2024-10-12T11:16:44.235+0800] GC(741) Adaptive IHOP information (value update), threshold: 111881562B (98.07), internal target occupancy: 114085068B, occupancy: 98235400B, additional buffer size: 0B, predicted old gen allocation rate: 8582804.90B/s, predicted marking phase length: 256.73ms, prediction active: true
[2024-10-12T11:16:44.373+0800] GC(742) Basic information (value update), threshold: 111859177B (83.34), target occupancy: 134217728B, current occupancy: 119437792B, recent allocation size: 6704256B, recent allocation duration: 172.76ms, recent old gen allocation rate: 38806944.80B/s, recent marking phase length: 283.24ms
[2024-10-12T11:16:44.373+0800] GC(742) Adaptive IHOP information (value update), threshold: 111859177B (98.05), internal target occupancy: 114085068B, occupancy: 119437792B, additional buffer size: 0B, predicted old gen allocation rate: 8582804.90B/s, predicted marking phase length: 259.34ms, prediction active: true
[2024-10-12T11:16:44.690+0800] GC(744) Basic information (value update), threshold: 105643335B (78.71), target occupancy: 134217728B, current occupancy: 83523376B, recent allocation size: 0B, recent allocation duration: 451.25ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 283.24ms
[2024-10-12T11:16:44.690+0800] GC(744) Adaptive IHOP information (value update), threshold: 105643335B (92.60), internal target occupancy: 114085068B, occupancy: 83523376B, additional buffer size: 6291456B, predicted old gen allocation rate: 8291244.27B/s, predicted marking phase length: 259.34ms, prediction active: true
[2024-10-12T11:16:44.794+0800] GC(745) Basic information (value update), threshold: 105715547B (78.76), target occupancy: 134217728B, current occupancy: 87717680B, recent allocation size: 6192B, recent allocation duration: 102.38ms, recent old gen allocation rate: 60482.53B/s, recent marking phase length: 283.24ms
[2024-10-12T11:16:44.794+0800] GC(745) Adaptive IHOP information (value update), threshold: 105715547B (92.66), internal target occupancy: 114085068B, occupancy: 87717680B, additional buffer size: 6291456B, predicted old gen allocation rate: 8012802.87B/s, predicted marking phase length: 259.34ms, prediction active: true
[2024-10-12T11:16:44.900+0800] GC(746) Basic information (value update), threshold: 105785346B (78.82), target occupancy: 134217728B, current occupancy: 91911984B, recent allocation size: 4128B, recent allocation duration: 102.71ms, recent old gen allocation rate: 40190.43B/s, recent marking phase length: 283.24ms
[2024-10-12T11:16:44.900+0800] GC(746) Adaptive IHOP information (value update), threshold: 105785346B (92.72), internal target occupancy: 114085068B, occupancy: 91911984B, additional buffer size: 6291456B, predicted old gen allocation rate: 7743663.12B/s, predicted marking phase length: 259.34ms, prediction active: true
[2024-10-12T11:16:45.005+0800] GC(747) Basic information (value update), threshold: 105852604B (78.87), target occupancy: 134217728B, current occupancy: 95409456B, recent allocation size: 4128B, recent allocation duration: 102.50ms, recent old gen allocation rate: 40274.88B/s, recent marking phase length: 283.24ms
[2024-10-12T11:16:45.005+0800] GC(747) Adaptive IHOP information (value update), threshold: 105852604B (92.78), internal target occupancy: 114085068B, occupancy: 95409456B, additional buffer size: 6291456B, predicted old gen allocation rate: 7484324.47B/s, predicted marking phase length: 259.34ms, prediction active: true
[2024-10-12T11:16:45.161+0800] GC(749) Basic information (value update), threshold: 112209014B (83.60), target occupancy: 134217728B, current occupancy: 97970520B, recent allocation size: 4128B, recent allocation duration: 151.64ms, recent old gen allocation rate: 27222.53B/s, recent marking phase length: 283.24ms
[2024-10-12T11:16:45.161+0800] GC(749) Adaptive IHOP information (value update), threshold: 112209014B (98.36), internal target occupancy: 114085068B, occupancy: 97970520B, additional buffer size: 0B, predicted old gen allocation rate: 7233870.69B/s, predicted marking phase length: 259.34ms, prediction active: true
[2024-10-12T11:16:45.271+0800] GC(750) Basic information (value update), threshold: 112205537B (83.60), target occupancy: 134217728B, current occupancy: 115213064B, recent allocation size: 5023120B, recent allocation duration: 151.64ms, recent old gen allocation rate: 33125493.36B/s, recent marking phase length: 254.04ms
[2024-10-12T11:16:45.271+0800] GC(750) Adaptive IHOP information (value update), threshold: 112205537B (98.35), internal target occupancy: 114085068B, occupancy: 115213064B, additional buffer size: 0B, predicted old gen allocation rate: 7233870.69B/s, predicted marking phase length: 259.82ms, prediction active: true
[2024-10-12T11:16:45.334+0800] GC(751) Basic information (value update), threshold: 105789692B (78.82), target occupancy: 134217728B, current occupancy: 117081400B, recent allocation size: 2097152B, recent allocation duration: 171.36ms, recent old gen allocation rate: 12238334.04B/s, recent marking phase length: 254.04ms
[2024-10-12T11:16:45.334+0800] GC(751) Adaptive IHOP information (value update), threshold: 105789692B (92.73), internal target occupancy: 114085068B, occupancy: 117081400B, additional buffer size: 6291456B, predicted old gen allocation rate: 7712615.76B/s, predicted marking phase length: 259.82ms, prediction active: true
[2024-10-12T11:16:45.427+0800] GC(753) Basic information (value update), threshold: 112043079B (83.48), target occupancy: 134217728B, current occupancy: 116854560B, recent allocation size: 2097152B, recent allocation duration: 265.31ms, recent old gen allocation rate: 7904608.86B/s, recent marking phase length: 254.04ms
