[2024-10-12T11:09:19.711+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:09:19.903+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9006080B, recent allocation size: 2097152B, recent allocation duration: 191.46ms, recent old gen allocation rate: 10953398.94B/s, recent marking phase length: 0.00ms
[2024-10-12T11:10:28.165+0800] GC(816) Basic information (value update), threshold: 111583732B (83.14), target occupancy: 134217728B, current occupancy: 119339408B, recent allocation size: 4194304B, recent allocation duration: 223.30ms, recent old gen allocation rate: 18783602.51B/s, recent marking phase length: 152.19ms
[2024-10-12T11:10:28.165+0800] GC(816) Adaptive IHOP information (value update), threshold: 111583732B (97.81), internal target occupancy: 114085068B, occupancy: 119339408B, additional buffer size: 0B, predicted old gen allocation rate: 11609217.23B/s, predicted marking phase length: 215.46ms, prediction active: true
[2024-10-12T11:10:28.413+0800] GC(818) Basic information (value update), threshold: 105379171B (78.51), target occupancy: 134217728B, current occupancy: 83755984B, recent allocation size: 0B, recent allocation duration: 516.92ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 152.19ms
[2024-10-12T11:10:28.413+0800] GC(818) Adaptive IHOP information (value update), threshold: 105379171B (92.37), internal target occupancy: 114085068B, occupancy: 83755984B, additional buffer size: 6291456B, predicted old gen allocation rate: 11205918.86B/s, predicted marking phase length: 215.46ms, prediction active: true
[2024-10-12T11:10:28.518+0800] GC(819) Basic information (value update), threshold: 105462629B (78.58), target occupancy: 134217728B, current occupancy: 87717328B, recent allocation size: 4128B, recent allocation duration: 102.72ms, recent old gen allocation rate: 40185.64B/s, recent marking phase length: 152.19ms
[2024-10-12T11:10:28.518+0800] GC(819) Adaptive IHOP information (value update), threshold: 105462629B (92.44), internal target occupancy: 114085068B, occupancy: 87717328B, additional buffer size: 6291456B, predicted old gen allocation rate: 10818575.67B/s, predicted marking phase length: 215.46ms, prediction active: true
[2024-10-12T11:10:28.621+0800] GC(820) Basic information (value update), threshold: 105542915B (78.64), target occupancy: 134217728B, current occupancy: 91911632B, recent allocation size: 6192B, recent allocation duration: 102.18ms, recent old gen allocation rate: 60599.85B/s, recent marking phase length: 152.19ms
[2024-10-12T11:10:28.621+0800] GC(820) Adaptive IHOP information (value update), threshold: 105542915B (92.51), internal target occupancy: 114085068B, occupancy: 91911632B, additional buffer size: 6291456B, predicted old gen allocation rate: 10445951.46B/s, predicted marking phase length: 215.46ms, prediction active: true
[2024-10-12T11:10:28.725+0800] GC(821) Basic information (value update), threshold: 105620302B (78.69), target occupancy: 134217728B, current occupancy: 95407056B, recent allocation size: 6192B, recent allocation duration: 102.63ms, recent old gen allocation rate: 60331.20B/s, recent marking phase length: 152.19ms
[2024-10-12T11:10:28.725+0800] GC(821) Adaptive IHOP information (value update), threshold: 105620302B (92.58), internal target occupancy: 114085068B, occupancy: 95407056B, additional buffer size: 6291456B, predicted old gen allocation rate: 10086781.21B/s, predicted marking phase length: 215.46ms, prediction active: true
[2024-10-12T11:10:28.829+0800] GC(822) Basic information (value update), threshold: 105694884B (78.75), target occupancy: 134217728B, current occupancy: 99601360B, recent allocation size: 6192B, recent allocation duration: 102.29ms, recent old gen allocation rate: 60531.53B/s, recent marking phase length: 152.19ms
[2024-10-12T11:10:28.829+0800] GC(822) Adaptive IHOP information (value update), threshold: 105694884B (92.65), internal target occupancy: 114085068B, occupancy: 99601360B, additional buffer size: 6291456B, predicted old gen allocation rate: 9740629.61B/s, predicted marking phase length: 215.46ms, prediction active: true
[2024-10-12T11:10:28.984+0800] GC(824) Basic information (value update), threshold: 112058381B (83.49), target occupancy: 134217728B, current occupancy: 103795664B, recent allocation size: 6192B, recent allocation duration: 151.88ms, recent old gen allocation rate: 40769.45B/s, recent marking phase length: 152.19ms
[2024-10-12T11:10:28.984+0800] GC(824) Adaptive IHOP information (value update), threshold: 112058381B (98.22), internal target occupancy: 114085068B, occupancy: 103795664B, additional buffer size: 0B, predicted old gen allocation rate: 9406275.30B/s, predicted marking phase length: 215.46ms, prediction active: true
[2024-10-12T11:10:29.051+0800] GC(825) Basic information (value update), threshold: 112054365B (83.49), target occupancy: 134217728B, current occupancy: 117316624B, recent allocation size: 2437712B, recent allocation duration: 151.88ms, recent old gen allocation rate: 16050418.23B/s, recent marking phase length: 213.50ms
[2024-10-12T11:10:29.051+0800] GC(825) Adaptive IHOP information (value update), threshold: 112054365B (98.22), internal target occupancy: 114085068B, occupancy: 117316624B, additional buffer size: 0B, predicted old gen allocation rate: 9406275.30B/s, predicted marking phase length: 215.89ms, prediction active: true
[2024-10-12T11:10:29.094+0800] GC(826) Basic information (value update), threshold: 105147753B (78.34), target occupancy: 134217728B, current occupancy: 119019336B, recent allocation size: 4194304B, recent allocation duration: 108.68ms, recent old gen allocation rate: 38593503.29B/s, recent marking phase length: 213.50ms
[2024-10-12T11:10:29.094+0800] GC(826) Adaptive IHOP information (value update), threshold: 105147753B (92.17), internal target occupancy: 114085068B, occupancy: 119019336B, additional buffer size: 6291456B, predicted old gen allocation rate: 12255691.32B/s, predicted marking phase length: 215.89ms, prediction active: true
[2024-10-12T11:10:29.339+0800] GC(829) Basic information (value update), threshold: 105183534B (78.37), target occupancy: 134217728B, current occupancy: 85875776B, recent allocation size: 2097152B, recent allocation duration: 353.42ms, recent old gen allocation rate: 5933822.31B/s, recent marking phase length: 213.50ms
[2024-10-12T11:10:29.339+0800] GC(829) Adaptive IHOP information (value update), threshold: 105183534B (92.20), internal target occupancy: 114085068B, occupancy: 85875776B, additional buffer size: 6291456B, predicted old gen allocation rate: 12089955.26B/s, predicted marking phase length: 215.89ms, prediction active: true
[2024-10-12T11:10:29.443+0800] GC(830) Basic information (value update), threshold: 105273723B (78.44), target occupancy: 134217728B, current occupancy: 89836608B, recent allocation size: 4128B, recent allocation duration: 102.63ms, recent old gen allocation rate: 40221.30B/s, recent marking phase length: 213.50ms
[2024-10-12T11:10:29.443+0800] GC(830) Adaptive IHOP information (value update), threshold: 105273723B (92.28), internal target occupancy: 114085068B, occupancy: 89836608B, additional buffer size: 6291456B, predicted old gen allocation rate: 11672198.32B/s, predicted marking phase length: 215.89ms, prediction active: true
[2024-10-12T11:10:29.547+0800] GC(831) Basic information (value update), threshold: 105360492B (78.50), target occupancy: 134217728B, current occupancy: 94263872B, recent allocation size: 6192B, recent allocation duration: 102.21ms, recent old gen allocation rate: 60583.46B/s, recent marking phase length: 213.50ms
[2024-10-12T11:10:29.547+0800] GC(831) Adaptive IHOP information (value update), threshold: 105360492B (92.35), internal target occupancy: 114085068B, occupancy: 94263872B, additional buffer size: 6291456B, predicted old gen allocation rate: 11270279.64B/s, predicted marking phase length: 215.89ms, prediction active: true
[2024-10-12T11:10:29.651+0800] GC(832) Basic information (value update), threshold: 105444291B (78.56), target occupancy: 134217728B, current occupancy: 98225216B, recent allocation size: 4128B, recent allocation duration: 102.54ms, recent old gen allocation rate: 40255.67B/s, recent marking phase length: 213.50ms
[2024-10-12T11:10:29.651+0800] GC(832) Adaptive IHOP information (value update), threshold: 105444291B (92.43), internal target occupancy: 114085068B, occupancy: 98225216B, additional buffer size: 6291456B, predicted old gen allocation rate: 10882122.23B/s, predicted marking phase length: 215.89ms, prediction active: true
[2024-10-12T11:10:29.805+0800] GC(834) Basic information (value update), threshold: 111816502B (83.31), target occupancy: 134217728B, current occupancy: 100089408B, recent allocation size: 6192B, recent allocation duration: 151.33ms, recent old gen allocation rate: 40918.34B/s, recent marking phase length: 213.50ms
[2024-10-12T11:10:29.805+0800] GC(834) Adaptive IHOP information (value update), threshold: 111816502B (98.01), internal target occupancy: 114085068B, occupancy: 100089408B, additional buffer size: 0B, predicted old gen allocation rate: 10508061.87B/s, predicted marking phase length: 215.89ms, prediction active: true
[2024-10-12T11:10:29.888+0800] GC(835) Basic information (value update), threshold: 111812526B (83.31), target occupancy: 134217728B, current occupancy: 117338752B, recent allocation size: 2689520B, recent allocation duration: 151.33ms, recent old gen allocation rate: 17773043.80B/s, recent marking phase length: 213.31ms
[2024-10-12T11:10:29.888+0800] GC(835) Adaptive IHOP information (value update), threshold: 111812526B (98.01), internal target occupancy: 114085068B, occupancy: 117338752B, additional buffer size: 0B, predicted old gen allocation rate: 10508061.87B/s, predicted marking phase length: 216.27ms, prediction active: true
[2024-10-12T11:10:29.932+0800] GC(836) Basic information (value update), threshold: 105066601B (78.28), target occupancy: 134217728B, current occupancy: 119041928B, recent allocation size: 4194304B, recent allocation duration: 125.88ms, recent old gen allocation rate: 33320286.35B/s, recent marking phase length: 213.31ms
[2024-10-12T11:10:29.932+0800] GC(836) Adaptive IHOP information (value update), threshold: 105066601B (92.09), internal target occupancy: 114085068B, occupancy: 119041928B, additional buffer size: 6291456B, predicted old gen allocation rate: 12609488.89B/s, predicted marking phase length: 216.27ms, prediction active: true
[2024-10-12T11:10:30.257+0800] GC(839) Basic information (value update), threshold: 105161192B (78.35), target occupancy: 134217728B, current occupancy: 85034128B, recent allocation size: 0B, recent allocation duration: 448.60ms, recent old gen allocation rate: 0.00B/s, recent marking phase length: 213.31ms
[2024-10-12T11:10:30.257+0800] GC(839) Adaptive IHOP information (value update), threshold: 105161192B (92.18), internal target occupancy: 114085068B, occupancy: 85034128B, additional buffer size: 6291456B, predicted old gen allocation rate: 12172109.75B/s, predicted marking phase length: 216.27ms, prediction active: true
[2024-10-12T11:10:30.363+0800] GC(840) Basic information (value update), threshold: 105251880B (78.42), target occupancy: 134217728B, current occupancy: 89228432B, recent allocation size: 6192B, recent allocation duration: 102.31ms, recent old gen allocation rate: 60520.95B/s, recent marking phase length: 213.31ms
[2024-10-12T11:10:30.363+0800] GC(840) Adaptive IHOP information (value update), threshold: 105251880B (92.26), internal target occupancy: 114085068B, occupancy: 89228432B, additional buffer size: 6291456B, predicted old gen allocation rate: 11752775.06B/s, predicted marking phase length: 216.27ms, prediction active: true
[2024-10-12T11:10:30.467+0800] GC(841) Basic information (value update), threshold: 105339289B (78.48), target occupancy: 134217728B, current occupancy: 93422736B, recent allocation size: 6192B, recent allocation duration: 102.47ms, recent old gen allocation rate: 60429.95B/s, recent marking phase length: 213.31ms
[2024-10-12T11:10:30.467+0800] GC(841) Adaptive IHOP information (value update), threshold: 105339289B (92.33), internal target occupancy: 114085068B, occupancy: 93422736B, additional buffer size: 6291456B, predicted old gen allocation rate: 11348600.35B/s, predicted marking phase length: 216.27ms, prediction active: true
