[2024-10-12T11:43:58.289+0800] Target occupancy update: old: 0B, new: 134217728B
[2024-10-12T11:43:58.505+0800] GC(0) Basic information (value update), threshold: 60397977B (45.00), target occupancy: 134217728B, current occupancy: 9704960B, recent allocation size: 2097152B, recent allocation duration: 214.13ms, recent old gen allocation rate: 9793836.88B/s, recent marking phase length: 0.00ms
[2024-10-12T11:44:58.951+0800] GC(615) Adaptive IHOP information (value update), threshold: 113226436B (99.25), internal target occupancy: 114085068B, occupancy: 102395856B, additional buffer size: 0B, predicted old gen allocation rate: 3260218.62B/s, predicted marking phase length: 263.37ms, prediction active: true
[2024-10-12T11:44:59.056+0800] GC(616) Basic information (value update), threshold: 113225752B (84.36), target occupancy: 134217728B, current occupancy: 102848016B, recent allocation size: 4210816B, recent allocation duration: 151.65ms, recent old gen allocation rate: 27767061.25B/s, recent marking phase length: 253.98ms
[2024-10-12T11:44:59.056+0800] GC(616) Adaptive IHOP information (value update), threshold: 113225752B (99.25), internal target occupancy: 114085068B, occupancy: 102848016B, additional buffer size: 0B, predicted old gen allocation rate: 3260218.62B/s, predicted marking phase length: 263.58ms, prediction active: true
[2024-10-12T11:44:59.583+0800] GC(621) Basic information (value update), threshold: 106961529B (79.69), target occupancy: 134217728B, current occupancy: 109737144B, recent allocation size: 6192B, recent allocation duration: 102.60ms, recent old gen allocation rate: 60348.23B/s, recent marking phase length: 253.98ms
[2024-10-12T11:44:59.583+0800] GC(621) Adaptive IHOP information (value update), threshold: 106961529B (93.76), internal target occupancy: 114085068B, occupancy: 109737144B, additional buffer size: 6291456B, predicted old gen allocation rate: 3156895.22B/s, predicted marking phase length: 263.58ms, prediction active: true
[2024-10-12T11:44:59.687+0800] GC(622) Basic information (value update), threshold: 106988033B (79.71), target occupancy: 134217728B, current occupancy: 113465528B, recent allocation size: 4128B, recent allocation duration: 102.24ms, recent old gen allocation rate: 40374.66B/s, recent marking phase length: 253.98ms
[2024-10-12T11:44:59.687+0800] GC(622) Adaptive IHOP information (value update), threshold: 106988033B (93.78), internal target occupancy: 114085068B, occupancy: 113465528B, additional buffer size: 6291456B, predicted old gen allocation rate: 3056342.69B/s, predicted marking phase length: 263.58ms, prediction active: true
[2024-10-12T11:44:59.842+0800] GC(624) Basic information (value update), threshold: 113305209B (84.42), target occupancy: 134217728B, current occupancy: 112999136B, recent allocation size: 4128B, recent allocation duration: 151.86ms, recent old gen allocation rate: 27183.01B/s, recent marking phase length: 253.98ms
[2024-10-12T11:44:59.842+0800] GC(624) Adaptive IHOP information (value update), threshold: 113305209B (99.32), internal target occupancy: 114085068B, occupancy: 112999136B, additional buffer size: 0B, predicted old gen allocation rate: 2958760.92B/s, predicted marking phase length: 263.58ms, prediction active: true
[2024-10-12T11:44:59.946+0800] GC(625) Basic information (value update), threshold: 113304652B (84.42), target occupancy: 134217728B, current occupancy: 105032032B, recent allocation size: 30960B, recent allocation duration: 151.86ms, recent old gen allocation rate: 203872.61B/s, recent marking phase length: 254.12ms
[2024-10-12T11:44:59.946+0800] GC(625) Adaptive IHOP information (value update), threshold: 113304652B (99.32), internal target occupancy: 114085068B, occupancy: 105032032B, additional buffer size: 0B, predicted old gen allocation rate: 2958760.92B/s, predicted marking phase length: 263.76ms, prediction active: true
[2024-10-12T11:45:00.473+0800] GC(630) Basic information (value update), threshold: 107037871B (79.75), target occupancy: 134217728B, current occupancy: 106640384B, recent allocation size: 4128B, recent allocation duration: 102.45ms, recent old gen allocation rate: 40290.90B/s, recent marking phase length: 254.12ms
[2024-10-12T11:45:00.473+0800] GC(630) Adaptive IHOP information (value update), threshold: 107037871B (93.82), internal target occupancy: 114085068B, occupancy: 106640384B, additional buffer size: 6291456B, predicted old gen allocation rate: 2865211.07B/s, predicted marking phase length: 263.76ms, prediction active: true
[2024-10-12T11:45:00.576+0800] GC(631) Basic information (value update), threshold: 107061438B (79.77), target occupancy: 134217728B, current occupancy: 110834176B, recent allocation size: 6192B, recent allocation duration: 102.29ms, recent old gen allocation rate: 60532.19B/s, recent marking phase length: 254.12ms
[2024-10-12T11:45:00.576+0800] GC(631) Adaptive IHOP information (value update), threshold: 107061438B (93.84), internal target occupancy: 114085068B, occupancy: 110834176B, additional buffer size: 6291456B, predicted old gen allocation rate: 2775859.71B/s, predicted marking phase length: 263.76ms, prediction active: true
[2024-10-12T11:45:00.680+0800] GC(632) Basic information (value update), threshold: 107084183B (79.78), target occupancy: 134217728B, current occupancy: 114562560B, recent allocation size: 6192B, recent allocation duration: 102.56ms, recent old gen allocation rate: 60377.35B/s, recent marking phase length: 254.12ms
[2024-10-12T11:45:00.680+0800] GC(632) Adaptive IHOP information (value update), threshold: 107084183B (93.86), internal target occupancy: 114085068B, occupancy: 114562560B, additional buffer size: 6291456B, predicted old gen allocation rate: 2689627.58B/s, predicted marking phase length: 263.76ms, prediction active: true
[2024-10-12T11:45:00.835+0800] GC(634) Basic information (value update), threshold: 113397822B (84.49), target occupancy: 134217728B, current occupancy: 118756864B, recent allocation size: 6192B, recent allocation duration: 151.20ms, recent old gen allocation rate: 40952.16B/s, recent marking phase length: 254.12ms
[2024-10-12T11:45:00.835+0800] GC(634) Adaptive IHOP information (value update), threshold: 113397822B (99.40), internal target occupancy: 114085068B, occupancy: 118756864B, additional buffer size: 0B, predicted old gen allocation rate: 2605527.66B/s, predicted marking phase length: 263.76ms, prediction active: true
[2024-10-12T11:45:00.858+0800] GC(635) Basic information (value update), threshold: 113405251B (84.49), target occupancy: 134217728B, current occupancy: 108510584B, recent allocation size: 24768B, recent allocation duration: 151.20ms, recent old gen allocation rate: 163808.64B/s, recent marking phase length: 172.24ms
[2024-10-12T11:45:00.858+0800] GC(635) Adaptive IHOP information (value update), threshold: 113405251B (99.40), internal target occupancy: 114085068B, occupancy: 108510584B, additional buffer size: 0B, predicted old gen allocation rate: 2605527.66B/s, predicted marking phase length: 260.91ms, prediction active: true
[2024-10-12T11:45:01.407+0800] GC(640) Basic information (value update), threshold: 107135217B (79.82), target occupancy: 134217728B, current occupancy: 103610880B, recent allocation size: 2064B, recent allocation duration: 102.23ms, recent old gen allocation rate: 20189.17B/s, recent marking phase length: 172.24ms
[2024-10-12T11:45:01.407+0800] GC(640) Adaptive IHOP information (value update), threshold: 107135217B (93.91), internal target occupancy: 114085068B, occupancy: 103610880B, additional buffer size: 6291456B, predicted old gen allocation rate: 2523424.91B/s, predicted marking phase length: 260.91ms, prediction active: true
[2024-10-12T11:45:01.511+0800] GC(641) Basic information (value update), threshold: 107155655B (79.84), target occupancy: 134217728B, current occupancy: 107805184B, recent allocation size: 4128B, recent allocation duration: 102.57ms, recent old gen allocation rate: 40244.99B/s, recent marking phase length: 172.24ms
[2024-10-12T11:45:01.511+0800] GC(641) Adaptive IHOP information (value update), threshold: 107155655B (93.93), internal target occupancy: 114085068B, occupancy: 107805184B, additional buffer size: 6291456B, predicted old gen allocation rate: 2445093.53B/s, predicted marking phase length: 260.91ms, prediction active: true
[2024-10-12T11:45:01.615+0800] GC(642) Basic information (value update), threshold: 107175382B (79.85), target occupancy: 134217728B, current occupancy: 111999488B, recent allocation size: 4128B, recent allocation duration: 102.16ms, recent old gen allocation rate: 40407.79B/s, recent marking phase length: 172.24ms
[2024-10-12T11:45:01.615+0800] GC(642) Adaptive IHOP information (value update), threshold: 107175382B (93.94), internal target occupancy: 114085068B, occupancy: 111999488B, additional buffer size: 6291456B, predicted old gen allocation rate: 2369485.16B/s, predicted marking phase length: 260.91ms, prediction active: true
[2024-10-12T11:45:01.770+0800] GC(644) Basic information (value update), threshold: 113486040B (84.55), target occupancy: 134217728B, current occupancy: 113630720B, recent allocation size: 4128B, recent allocation duration: 151.78ms, recent old gen allocation rate: 27197.07B/s, recent marking phase length: 172.24ms
[2024-10-12T11:45:01.770+0800] GC(644) Adaptive IHOP information (value update), threshold: 113486040B (99.47), internal target occupancy: 114085068B, occupancy: 113630720B, additional buffer size: 0B, predicted old gen allocation rate: 2295888.83B/s, predicted marking phase length: 260.91ms, prediction active: true
[2024-10-12T11:45:01.875+0800] GC(645) Basic information (value update), threshold: 113485248B (84.55), target occupancy: 134217728B, current occupancy: 106173952B, recent allocation size: 49536B, recent allocation duration: 151.78ms, recent old gen allocation rate: 326364.85B/s, recent marking phase length: 254.17ms
[2024-10-12T11:45:01.875+0800] GC(645) Adaptive IHOP information (value update), threshold: 113485248B (99.47), internal target occupancy: 114085068B, occupancy: 106173952B, additional buffer size: 0B, predicted old gen allocation rate: 2295888.83B/s, predicted marking phase length: 261.26ms, prediction active: true
[2024-10-12T11:45:02.403+0800] GC(650) Basic information (value update), threshold: 107212201B (79.88), target occupancy: 134217728B, current occupancy: 106406912B, recent allocation size: 4128B, recent allocation duration: 102.57ms, recent old gen allocation rate: 40246.91B/s, recent marking phase length: 254.17ms
[2024-10-12T11:45:02.403+0800] GC(650) Adaptive IHOP information (value update), threshold: 107212201B (93.98), internal target occupancy: 114085068B, occupancy: 106406912B, additional buffer size: 6291456B, predicted old gen allocation rate: 2225429.52B/s, predicted marking phase length: 261.26ms, prediction active: true
[2024-10-12T11:45:02.507+0800] GC(651) Basic information (value update), threshold: 107229733B (79.89), target occupancy: 134217728B, current occupancy: 110601216B, recent allocation size: 6192B, recent allocation duration: 102.27ms, recent old gen allocation rate: 60547.42B/s, recent marking phase length: 254.17ms
[2024-10-12T11:45:02.507+0800] GC(651) Adaptive IHOP information (value update), threshold: 107229733B (93.99), internal target occupancy: 114085068B, occupancy: 110601216B, additional buffer size: 6291456B, predicted old gen allocation rate: 2158320.40B/s, predicted marking phase length: 261.26ms, prediction active: true
[2024-10-12T11:45:02.611+0800] GC(652) Basic information (value update), threshold: 107246913B (79.91), target occupancy: 134217728B, current occupancy: 114562560B, recent allocation size: 4128B, recent allocation duration: 102.61ms, recent old gen allocation rate: 40229.19B/s, recent marking phase length: 254.17ms
[2024-10-12T11:45:02.611+0800] GC(652) Adaptive IHOP information (value update), threshold: 107246913B (94.01), internal target occupancy: 114085068B, occupancy: 114562560B, additional buffer size: 6291456B, predicted old gen allocation rate: 2092564.19B/s, predicted marking phase length: 261.26ms, prediction active: true
